STATEFIPS,STATE,zipcode,agi_stub,N1,mars1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
01,AL,35023,6,90.0000,0.0000,80.0000,0.0000,70.0000,220.0000,50.0000,0.0000,0.0000,0.0000,27365.0000,90.0000,27703.0000,90.0000,16105.0000,70.0000,140.0000,40.0000,169.0000,40.0000,151.0000,50.0000,104.0000,0.0000,0.0000,30.0000,1337.0000,0.0000,0.0000,40.0000,2606.0000,0.0000,0.0000,0.0000,20.0000,601.0000,30.0000,3977.0000,30.0000,338.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,2628.0000,25144.0000,80.0000,859.0000,0.0000,0.0000,80.0000,150.0000,80.0000,1050.0000,60.0000,480.0000,70.0000,1116.0000,90.0000,23932.0000,90.0000,5740.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.0000,5188.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.0000,5688.0000,90.0000,5888.0000,20.0000,26.0000,40.0000,31.0000,60.0000,1173.0000,30.0000,217.0000
01,AL,35031,1,1250.0000,630.0000,370.0000,240.0000,840.0000,2310.0000,840.0000,0.0000,0.0000,0.0000,16115.0000,1250.0000,16424.0000,970.0000,12138.0000,160.0000,143.0000,50.0000,48.0000,40.0000,24.0000,20.0000,15.0000,270.0000,2007.0000,40.0000,48.0000,60.0000,417.0000,150.0000,1455.0000,70.0000,50.0000,116.0000,40.0000,58.0000,0.0000,0.0000,300.0000,309.0000,0.0000,0.0000,0.0000,0.0000,40.0000,104.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,0.0000,0.0000,60.0000,797.0000,960.0000,20.0000,17.0000,30.0000,17.0000,30.0000,20.0000,60.0000,64.0000,30.0000,130.0000,40.0000,126.0000,420.0000,2444.0000,420.0000,260.0000,0.0000,0.0000,20.0000,15.0000,100.0000,31.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,6.0000,40.0000,17.0000,20.0000,7.0000,260.0000,333.0000,50.0000,194.0000,50.0000,209.0000,100.0000,10.0000,1170.0000,3148.0000,560.0000,1575.0000,500.0000,1329.0000,370.0000,478.0000,50.0000,40.0000,30.0000,13.0000,350.0000,228.0000,630.0000,582.0000,0.0000,0.0000,0.0000,0.0000,110.0000,95.0000,1100.0000,2656.0000
01,AL,35031,2,820.0000,240.0000,420.0000,140.0000,570.0000,2060.0000,830.0000,0.0000,0.0000,0.0000,29138.0000,820.0000,29404.0000,720.0000,24766.0000,150.0000,160.0000,60.0000,143.0000,60.0000,102.0000,60.0000,37.0000,120.0000,877.0000,50.0000,140.0000,50.0000,404.0000,140.0000,2354.0000,70.0000,40.0000,118.0000,150.0000,859.0000,40.0000,267.0000,160.0000,266.0000,30.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,41.0000,0.0000,0.0000,0.0000,0.0000,110.0000,1647.0000,4243.0000,80.0000,132.0000,30.0000,33.0000,80.0000,42.0000,110.0000,230.0000,70.0000,408.0000,90.0000,290.0000,760.0000,12446.0000,760.0000,1448.0000,0.0000,0.0000,0.0000,0.0000,380.0000,290.0000,20.0000,0.0000,0.0000,0.0000,60.0000,47.0000,140.0000,38.0000,250.0000,197.0000,0.0000,0.0000,100.0000,204.0000,0.0000,0.0000,0.0000,0.0000,70.0000,13.0000,800.0000,3695.0000,250.0000,552.0000,200.0000,454.0000,240.0000,459.0000,40.0000,31.0000,0.0000,0.0000,560.0000,1159.0000,640.0000,1387.0000,0.0000,0.0000,0.0000,0.0000,90.0000,128.0000,720.0000,2419.0000
01,AL,35031,3,420.0000,80.0000,330.0000,40.0000,320.0000,1180.0000,430.0000,0.0000,0.0000,0.0000,25772.0000,420.0000,25994.0000,370.0000,20483.0000,130.0000,187.0000,50.0000,118.0000,40.0000,76.0000,70.0000,50.0000,70.0000,603.0000,50.0000,145.0000,40.0000,464.0000,110.0000,2436.0000,50.0000,30.0000,82.0000,90.0000,1350.0000,0.0000,0.0000,90.0000,222.0000,0.0000,0.0000,0.0000,0.0000,20.0000,134.0000,0.0000,0.0000,30.0000,23.0000,0.0000,0.0000,0.0000,0.0000,100.0000,1622.0000,6117.0000,80.0000,195.0000,30.0000,36.0000,80.0000,67.0000,100.0000,312.0000,70.0000,478.0000,80.0000,360.0000,420.0000,15704.0000,420.0000,2075.0000,0.0000,0.0000,0.0000,0.0000,230.0000,349.0000,0.0000,0.0000,40.0000,16.0000,50.0000,60.0000,60.0000,10.0000,170.0000,264.0000,30.0000,11.0000,50.0000,155.0000,0.0000,0.0000,0.0000,0.0000,20.0000,10.0000,420.0000,2670.0000,0.0000,0.0000,0.0000,0.0000,30.0000,50.0000,50.0000,46.0000,0.0000,0.0000,390.0000,1726.0000,400.0000,1907.0000,0.0000,0.0000,0.0000,0.0000,100.0000,258.0000,320.0000,1001.0000
01,AL,35031,4,200.0000,0.0000,190.0000,0.0000,140.0000,600.0000,210.0000,0.0000,0.0000,0.0000,17587.0000,200.0000,17780.0000,190.0000,14473.0000,70.0000,67.0000,30.0000,37.0000,30.0000,31.0000,70.0000,54.0000,40.0000,309.0000,0.0000,0.0000,30.0000,467.0000,60.0000,1330.0000,40.0000,0.0000,0.0000,40.0000,718.0000,0.0000,0.0000,60.0000,193.0000,30.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,35.0000,0.0000,0.0000,0.0000,0.0000,80.0000,1445.0000,6498.0000,70.0000,257.0000,0.0000,0.0000,70.0000,49.0000,80.0000,330.0000,60.0000,377.0000,70.0000,351.0000,200.0000,12168.0000,200.0000,1681.0000,0.0000,0.0000,0.0000,0.0000,110.0000,174.0000,0.0000,0.0000,30.0000,11.0000,20.0000,23.0000,0.0000,0.0000,90.0000,140.0000,0.0000,0.0000,30.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,1940.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,1507.0000,200.0000,1638.0000,0.0000,0.0000,0.0000,0.0000,50.0000,178.0000,150.0000,469.0000
01,AL,35031,5,170.0000,0.0000,160.0000,0.0000,130.0000,500.0000,170.0000,0.0000,0.0000,0.0000,25559.0000,170.0000,25809.0000,160.0000,18494.0000,80.0000,70.0000,40.0000,49.0000,40.0000,32.0000,80.0000,84.0000,30.0000,392.0000,30.0000,211.0000,20.0000,222.0000,50.0000,2162.0000,40.0000,0.0000,0.0000,30.0000,596.0000,30.0000,1362.0000,60.0000,250.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,2571.0000,16305.0000,100.0000,639.0000,0.0000,0.0000,100.0000,94.0000,100.0000,769.0000,90.0000,632.0000,90.0000,703.0000,170.0000,20153.0000,170.0000,3860.0000,0.0000,0.0000,0.0000,0.0000,80.0000,118.0000,0.0000,0.0000,0.0000,0.0000,30.0000,35.0000,0.0000,0.0000,50.0000,69.0000,0.0000,0.0000,20.0000,80.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.0000,3838.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,22.0000,0.0000,0.0000,170.0000,3742.0000,170.0000,3881.0000,0.0000,0.0000,0.0000,0.0000,60.0000,682.0000,100.0000,511.0000
01,AL,35031,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01,AL,35033,1,500.0000,270.0000,140.0000,80.0000,310.0000,820.0000,240.0000,0.0000,0.0000,0.0000,6266.0000,500.0000,6413.0000,390.0000,4859.0000,80.0000,64.0000,50.0000,36.0000,40.0000,18.0000,0.0000,0.0000,100.0000,479.0000,40.0000,17.0000,30.0000,167.0000,80.0000,758.0000,20.0000,20.0000,51.0000,30.0000,56.0000,0.0000,0.0000,100.0000,147.0000,0.0000,0.0000,0.0000,0.0000,30.0000,136.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,570.0000,515.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,47.0000,0.0000,0.0000,20.0000,78.0000,190.0000,1120.0000,190.0000,119.0000,0.0000,0.0000,0.0000,0.0000,50.0000,11.0000,0.0000,0.0000,0.0000,0.0000,30.0000,14.0000,30.0000,4.0000,0.0000,0.0000,0.0000,0.0000,80.0000,100.0000,30.0000,112.0000,30.0000,113.0000,30.0000,3.0000,460.0000,1121.0000,200.0000,502.0000,170.0000,441.0000,110.0000,132.0000,0.0000,0.0000,0.0000,0.0000,170.0000,109.0000,250.0000,213.0000,0.0000,0.0000,0.0000,0.0000,40.0000,36.0000,430.0000,947.0000
01,AL,35033,2,340.0000,120.0000,170.0000,40.0000,250.0000,730.0000,220.0000,0.0000,0.0000,0.0000,12393.0000,340.0000,12555.0000,280.0000,9343.0000,80.0000,34.0000,0.0000,0.0000,0.0000,0.0000,40.0000,19.0000,50.0000,559.0000,0.0000,0.0000,40.0000,680.0000,70.0000,1392.0000,20.0000,30.0000,74.0000,80.0000,485.0000,30.0000,117.0000,70.0000,162.0000,20.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,36.0000,0.0000,0.0000,0.0000,0.0000,50.0000,721.0000,1768.0000,50.0000,55.0000,40.0000,38.0000,40.0000,26.0000,50.0000,73.0000,40.0000,228.0000,40.0000,146.0000,320.0000,5943.0000,320.0000,708.0000,0.0000,0.0000,0.0000,0.0000,130.0000,111.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,9.0000,90.0000,88.0000,0.0000,0.0000,60.0000,158.0000,0.0000,0.0000,0.0000,0.0000,30.0000,7.0000,330.0000,1466.0000,100.0000,205.0000,80.0000,173.0000,90.0000,98.0000,50.0000,39.0000,0.0000,0.0000,260.0000,598.0000,280.0000,730.0000,0.0000,0.0000,0.0000,0.0000,50.0000,122.0000,290.0000,853.0000
01,AL,35033,3,210.0000,50.0000,160.0000,20.0000,140.0000,550.0000,180.0000,0.0000,0.0000,0.0000,12880.0000,210.0000,12934.0000,190.0000,10645.0000,70.0000,20.0000,30.0000,34.0000,20.0000,17.0000,30.0000,19.0000,20.0000,203.0000,30.0000,3.0000,0.0000,0.0000,40.0000,1049.0000,40.0000,0.0000,0.0000,60.0000,916.0000,0.0000,0.0000,30.0000,54.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,817.0000,2991.0000,40.0000,93.0000,0.0000,0.0000,40.0000,21.0000,50.0000,130.0000,40.0000,256.0000,40.0000,193.0000,210.0000,8035.0000,210.0000,1070.0000,0.0000,0.0000,0.0000,0.0000,110.0000,169.0000,0.0000,0.0000,0.0000,0.0000,40.0000,50.0000,20.0000,3.0000,80.0000,129.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,210.0000,1469.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,901.0000,200.0000,958.0000,0.0000,0.0000,0.0000,0.0000,40.0000,76.0000,170.0000,529.0000
01,AL,35033,4,140.0000,0.0000,120.0000,0.0000,90.0000,400.0000,140.0000,0.0000,0.0000,0.0000,11855.0000,140.0000,11960.0000,130.0000,10385.0000,50.0000,20.0000,0.0000,0.0000,0.0000,0.0000,40.0000,30.0000,20.0000,237.0000,0.0000,0.0000,30.0000,455.0000,30.0000,607.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,105.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,23.0000,0.0000,0.0000,0.0000,0.0000,50.0000,921.0000,4435.0000,50.0000,157.0000,0.0000,0.0000,50.0000,30.0000,50.0000,206.0000,40.0000,294.0000,40.0000,166.0000,140.0000,8291.0000,140.0000,1153.0000,0.0000,0.0000,0.0000,0.0000,70.0000,135.0000,0.0000,0.0000,40.0000,22.0000,0.0000,0.0000,0.0000,0.0000,60.0000,102.0000,0.0000,0.0000,30.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.0000,1423.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,31.0000,0.0000,0.0000,140.0000,1018.0000,140.0000,1064.0000,0.0000,0.0000,0.0000,0.0000,20.0000,50.0000,110.0000,400.0000
01,AL,35033,5,130.0000,0.0000,140.0000,0.0000,100.0000,370.0000,130.0000,0.0000,0.0000,0.0000,17411.0000,130.0000,18051.0000,120.0000,13559.0000,80.0000,60.0000,40.0000,195.0000,30.0000,88.0000,80.0000,115.0000,30.0000,41.0000,30.0000,217.0000,0.0000,0.0000,50.0000,2348.0000,20.0000,0.0000,0.0000,30.0000,693.0000,30.0000,5563.0000,60.0000,640.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.0000,1950.0000,11802.0000,80.0000,424.0000,0.0000,0.0000,80.0000,72.0000,90.0000,525.0000,100.0000,1042.0000,80.0000,389.0000,130.0000,13464.0000,130.0000,2284.0000,0.0000,0.0000,0.0000,0.0000,60.0000,92.0000,0.0000,0.0000,0.0000,0.0000,20.0000,32.0000,0.0000,0.0000,30.0000,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0000,2377.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0000,2196.0000,130.0000,2265.0000,0.0000,0.0000,0.0000,0.0000,60.0000,331.0000,90.0000,454.0000
01,AL,35033,6,20.0000,0.0000,0.0000,0.0000,20.0000,60.0000,0.0000,0.0000,0.0000,0.0000,11714.0000,20.0000,11714.0000,20.0000,5394.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,1046.0000,11509.0000,20.0000,566.0000,0.0000,0.0000,20.0000,52.0000,20.0000,629.0000,0.0000,0.0000,20.0000,155.0000,20.0000,10519.0000,20.0000,3063.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,3573.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,3045.0000,20.0000,3103.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01,AL,35034,1,730.0000,300.0000,80.0000,350.0000,390.0000,1400.0000,650.0000,0.0000,0.0000,0.0000,9890.0000,730.0000,10007.0000,620.0000,8631.0000,50.0000,26.0000,30.0000,42.0000,20.0000,18.0000,0.0000,0.0000,100.0000,483.0000,20.0000,11.0000,30.0000,114.0000,60.0000,583.0000,0.0000,30.0000,66.0000,0.0000,0.0000,0.0000,0.0000,100.0000,117.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,258.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,230.0000,1162.0000,230.0000,122.0000,0.0000,0.0000,0.0000,0.0000,80.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,3.0000,30.0000,10.0000,0.0000,0.0000,80.0000,100.0000,20.0000,69.0000,30.0000,86.0000,60.0000,8.0000,690.0000,2532.0000,460.0000,1560.0000,440.0000,1479.0000,290.0000,357.0000,50.0000,56.0000,0.0000,0.0000,170.0000,97.0000,290.0000,208.0000,0.0000,0.0000,0.0000,0.0000,30.0000,23.0000,680.0000,2384.0000
01,AL,35034,2,380.0000,120.0000,100.0000,150.0000,180.0000,840.0000,360.0000,0.0000,0.0000,0.0000,13547.0000,380.0000,13645.0000,350.0000,12050.0000,60.0000,40.0000,0.0000,0.0000,0.0000,0.0000,50.0000,25.0000,50.0000,231.0000,0.0000,0.0000,30.0000,228.0000,60.0000,828.0000,0.0000,20.0000,68.0000,70.0000,254.0000,0.0000,0.0000,60.0000,98.0000,20.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,29.0000,0.0000,0.0000,0.0000,0.0000,70.0000,1059.0000,3034.0000,80.0000,111.0000,30.0000,34.0000,50.0000,17.0000,90.0000,154.0000,50.0000,234.0000,80.0000,253.0000,370.0000,6337.0000,370.0000,751.0000,0.0000,0.0000,0.0000,0.0000,190.0000,161.0000,0.0000,0.0000,50.0000,22.0000,70.0000,63.0000,60.0000,12.0000,110.0000,97.0000,30.0000,11.0000,30.0000,82.0000,0.0000,0.0000,0.0000,0.0000,20.0000,6.0000,370.0000,1558.0000,130.0000,279.0000,120.0000,241.0000,100.0000,137.0000,40.0000,42.0000,0.0000,0.0000,280.0000,590.0000,300.0000,684.0000,0.0000,0.0000,0.0000,0.0000,50.0000,106.0000,330.0000,983.0000
01,AL,35034,3,150.0000,40.0000,80.0000,30.0000,80.0000,350.0000,130.0000,0.0000,0.0000,0.0000,8864.0000,150.0000,8999.0000,130.0000,6832.0000,40.0000,34.0000,30.0000,73.0000,20.0000,55.0000,50.0000,36.0000,30.0000,81.0000,20.0000,150.0000,0.0000,0.0000,40.0000,1110.0000,40.0000,0.0000,0.0000,40.0000,553.0000,20.0000,1507.0000,40.0000,135.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1128.0000,3735.0000,50.0000,114.0000,0.0000,0.0000,50.0000,22.0000,60.0000,162.0000,40.0000,205.0000,50.0000,305.0000,150.0000,5457.0000,150.0000,752.0000,0.0000,0.0000,0.0000,0.0000,60.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,73.0000,0.0000,0.0000,30.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.0000,930.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.0000,668.0000,140.0000,711.0000,0.0000,0.0000,0.0000,0.0000,40.0000,78.0000,110.0000,291.0000
01,AL,35034,4,80.0000,20.0000,60.0000,0.0000,60.0000,180.0000,50.0000,0.0000,0.0000,0.0000,6691.0000,80.0000,6691.0000,70.0000,4911.0000,40.0000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,201.0000,0.0000,0.0000,20.0000,307.0000,30.0000,677.0000,0.0000,0.0000,0.0000,30.0000,387.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,557.0000,3026.0000,30.0000,95.0000,0.0000,0.0000,30.0000,15.0000,40.0000,119.0000,30.0000,140.0000,30.0000,176.0000,80.0000,4912.0000,80.0000,709.0000,0.0000,0.0000,0.0000,0.0000,30.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,59.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,795.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,660.0000,80.0000,699.0000,0.0000,0.0000,0.0000,0.0000,20.0000,87.0000,50.0000,170.0000
01,AL,35034,5,90.0000,0.0000,70.0000,0.0000,60.0000,220.0000,60.0000,0.0000,0.0000,0.0000,15665.0000,90.0000,15747.0000,80.0000,7896.0000,50.0000,127.0000,20.0000,167.0000,30.0000,108.0000,40.0000,36.0000,0.0000,0.0000,20.0000,869.0000,0.0000,0.0000,30.0000,1472.0000,0.0000,0.0000,0.0000,20.0000,436.0000,0.0000,0.0000,20.0000,82.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1332.0000,9742.0000,50.0000,331.0000,0.0000,0.0000,50.0000,52.0000,60.0000,405.0000,40.0000,317.0000,50.0000,399.0000,90.0000,12827.0000,80.0000,2190.0000,0.0000,0.0000,0.0000,0.0000,40.0000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,2121.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,2140.0000,80.0000,2206.0000,0.0000,0.0000,0.0000,0.0000,40.0000,318.0000,50.0000,212.0000
01,AL,35034,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01,AL,35035,1,230.0000,120.0000,60.0000,50.0000,140.0000,410.0000,140.0000,0.0000,0.0000,0.0000,2797.0000,230.0000,2845.0000,180.0000,2207.0000,30.0000,4.0000,30.0000,13.0000,20.0000,4.0000,0.0000,0.0000,70.0000,433.0000,0.0000,0.0000,0.0000,0.0000,40.0000,528.0000,0.0000,0.0000,0.0000,30.0000,84.0000,0.0000,0.0000,50.0000,48.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,8.0000,0.0000,0.0000,20.0000,115.0000,0.0000,0.0000,70.0000,346.0000,70.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,49.0000,0.0000,0.0000,0.0000,0.0000,30.0000,5.0000,210.0000,574.0000,110.0000,314.0000,100.0000,286.0000,70.0000,79.0000,0.0000,0.0000,0.0000,0.0000,50.0000,29.0000,100.0000,83.0000,0.0000,0.0000,0.0000,0.0000,40.0000,29.0000,200.0000,512.0000
01,AL,35035,2,130.0000,40.0000,60.0000,30.0000,90.0000,290.0000,100.0000,0.0000,0.0000,0.0000,4633.0000,130.0000,4673.0000,120.0000,4005.0000,20.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,603.0000,1265.0000,30.0000,42.0000,0.0000,0.0000,0.0000,0.0000,40.0000,68.0000,0.0000,0.0000,40.0000,119.0000,120.0000,2160.0000,120.0000,256.0000,0.0000,0.0000,0.0000,0.0000,80.0000,62.0000,0.0000,0.0000,0.0000,0.0000,40.0000,34.0000,30.0000,9.0000,40.0000,28.0000,0.0000,0.0000,30.0000,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0000,544.0000,40.0000,88.0000,40.0000,79.0000,40.0000,51.0000,30.0000,25.0000,0.0000,0.0000,90.0000,200.0000,100.0000,227.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,338.0000
